userId,genres,count,mean
14,Fantasy,1,1
19,Crime,72,2.902777778
27,Crime,7,3.571428571
38,Fantasy,7,3.142857143
56,Fantasy,3,3.333333333
58,Fantasy,11,4
59,Comedy,24,3.958333333
59,Crime,18,4.222222222
59,Fantasy,8,3.25
81,Fantasy,1,1
94,Fantasy,6,2.833333333
104,Crime,16,3.5
104,Fantasy,46,3.684782609
109,Fantasy,9,2.888888889
116,Action,30,3.766666667
116,Crime,11,3.181818182
116,Fantasy,9,3.222222222
117,Fantasy,18,3.333333333
126,Fantasy,3,3.666666667
133,Fantasy,1,3
136,Fantasy,9,3.444444444
142,Fantasy,2,4
181,Fantasy,11,3
222,Fantasy,10,3.15
230,Action,56,3.142857143
230,Crime,17,2.764705882
230,Fantasy,24,3.083333333
262,Fantasy,5,2.8
264,Crime,1,4
273,Action,8,3.75
280,Action,25,3.76
284,Fantasy,8,3.5
294,Fantasy,51,2.803921569
313,Fantasy,64,3.234375
316,Action,14,2.857142857
316,Comedy,25,2.94
316,Crime,9,3.222222222
316,Fantasy,9,2.833333333
321,Fantasy,7,3.714285714
349,Fantasy,4,3.25
355,Comedy,14,3.571428571
355,Crime,3,4
355,Fantasy,5,3
362,Fantasy,11,4.454545455
368,Fantasy,23,2.434782609
370,Fantasy,14,3.464285714
379,Fantasy,2,2.5
386,Fantasy,4,2
387,Fantasy,108,3.171296296
394,Fantasy,3,2.333333333
395,Fantasy,13,2.769230769
404,Fantasy,3,3
418,Action,23,2.369565217
418,Fantasy,20,3.225
424,Action,20,3.55
424,Fantasy,7,4
425,Fantasy,29,3.482758621
444,Fantasy,5,4.2
446,Fantasy,8,3.375
447,Fantasy,8,4.375
455,Fantasy,5,3.4
458,Fantasy,5,3.8
464,Fantasy,13,3.115384615
475,Comedy,45,4.333333333
475,Crime,12,4.291666667
475,Fantasy,38,4.618421053
484,Action,43,3.697674419
484,Crime,46,3.967391304
489,Fantasy,96,3.057291667
490,Action,28,2.875
491,Action,6,4.25
491,Crime,6,4.25
491,Fantasy,15,4.3
494,Comedy,2,1.5
494,Crime,5,4
494,Fantasy,1,2
512,Fantasy,5,3.4
523,Action,23,4.782608696
523,Crime,12,4.833333333
523,Fantasy,28,4.732142857
534,Crime,60,3.816666667
537,Action,17,4
537,Comedy,15,3.9
537,Crime,18,4.5
537,Fantasy,8,4.5625
558,Action,10,4.2
558,Fantasy,13,3.846153846
565,Action,8,3.125
565,Fantasy,1,3
566,Fantasy,6,3.166666667
579,Crime,5,3.6
588,Fantasy,1,1
592,Fantasy,14,3.285714286
594,Crime,22,4.068181818
594,Fantasy,19,3.394736842
602,Fantasy,7,3.714285714
165,Comedy,22,3.454545455
505,Comedy,11,3.772727273
86,Thriller,18,3.916666667
169,Thriller,30,3.816666667
183,Thriller,21,3.80952381
196,Thriller,11,3.909090909
208,Thriller,16,3
393,Thriller,63,3.634920635
461,Thriller,8,1.8125
488,Thriller,7,3.928571429
516,Thriller,3,3.666666667
572,Thriller,28,4.178571429
586,Thriller,50,4.24
8,Sci-Fi,4,3.25
11,Adventure,18,3.555555556
11,Sci-Fi,10,3.5
14,Sci-Fi,2,3.5
27,Thriller,14,3.428571429
38,Adventure,16,2.9375
38,Sci-Fi,6,2.333333333
54,Sci-Fi,4,3
58,Sci-Fi,10,3.7
59,Thriller,40,4.4
83,Adventure,33,3.181818182
83,Sci-Fi,25,3.4
83,Thriller,28,3.107142857
95,Thriller,46,4.097826087
102,Sci-Fi,6,2.833333333
108,Adventure,10,4
108,Sci-Fi,13,4.230769231
108,Thriller,12,3.833333333
109,Sci-Fi,13,2.923076923
111,Action,133,3.439849624
111,Adventure,112,3.276785714
111,Sci-Fi,51,2.882352941
111,Thriller,100,2.88
116,Sci-Fi,13,3.576923077
133,Adventure,7,2.571428571
133,Sci-Fi,4,3.25
142,Sci-Fi,3,3
144,Sci-Fi,14,3
149,Thriller,18,2.833333333
159,Sci-Fi,6,2.416666667
164,Adventure,18,4.277777778
164,Sci-Fi,16,4.25
164,Thriller,13,4.230769231
165,Adventure,17,3.882352941
165,Sci-Fi,10,3.6
165,Thriller,19,3.684210526
169,Action,42,3.857142857
169,Sci-Fi,25,3.84
170,Adventure,12,3.166666667
170,Sci-Fi,3,3.333333333
178,Sci-Fi,10,4.1
183,Adventure,20,3.75
183,Sci-Fi,15,3.466666667
186,Thriller,59,4.050847458
221,Action,52,3.740384615
221,Sci-Fi,25,3.84
229,Sci-Fi,5,3.6
234,Thriller,28,3.75
235,Adventure,15,3.466666667
235,Sci-Fi,7,3.285714286
264,Thriller,15,3.133333333
265,Thriller,36,3.416666667
267,Thriller,21,4.333333333
273,Sci-Fi,6,4.333333333
276,Thriller,5,4.8
301,Sci-Fi,14,2.714285714
303,Thriller,19,4
322,Sci-Fi,11,3.181818182
339,Sci-Fi,69,3.971014493
341,Action,16,3.75
341,Sci-Fi,10,3.45
341,Thriller,10,3.9
346,Action,14,3.357142857
346,Adventure,6,3.333333333
346,Sci-Fi,4,3.25
349,Sci-Fi,2,3.5
351,Action,26,3.596153846
351,Adventure,13,3.576923077
351,Sci-Fi,16,3.59375
355,Thriller,3,4.333333333
359,Action,21,2.80952381
359,Sci-Fi,18,2.944444444
373,Sci-Fi,13,2.692307692
384,Action,13,2.615384615
384,Adventure,11,3.909090909
384,Sci-Fi,9,2.888888889
402,Adventure,11,4.090909091
402,Sci-Fi,6,4
419,Sci-Fi,26,3.807692308
420,Action,38,3.618421053
420,Sci-Fi,30,3.683333333
423,Adventure,5,3.2
423,Sci-Fi,7,3.642857143
426,Action,14,3.535714286
426,Adventure,31,4.032258065
426,Sci-Fi,9,3.833333333
444,Sci-Fi,5,3.2
457,Thriller,12,3.333333333
476,Sci-Fi,4,4
484,Sci-Fi,22,3.431818182
494,Thriller,4,4
500,Thriller,8,3.25
503,Action,14,2.892857143
503,Adventure,11,2.909090909
503,Sci-Fi,13,3.346153846
510,Action,28,2.571428571
510,Sci-Fi,11,2.272727273
527,Thriller,32,4.25
530,Adventure,6,3.5
530,Sci-Fi,4,3.5
531,Thriller,5,4.4
532,Adventure,8,4.5
532,Sci-Fi,9,4.555555556
536,Adventure,6,4
536,Sci-Fi,6,2.833333333
546,Adventure,10,3.3
546,Sci-Fi,17,3.117647059
568,Action,1,3
568,Adventure,4,3.625
568,Sci-Fi,2,3.25
579,Sci-Fi,11,3.909090909
579,Thriller,14,4.285714286
609,Sci-Fi,5,3
186,Drama,67,4.074626866
248,Comedy,12,3.958333333
248,Drama,4,3.375
252,Drama,14,4.321428571
369,Drama,34,3.529411765
3,Drama,16,0.75
3,War,5,0.5
25,Drama,12,4.958333333
25,War,4,5
32,War,3,3.333333333
51,Drama,120,4.066666667
51,War,11,4.272727273
60,Drama,15,3.933333333
60,War,3,4
65,Drama,25,4.12
65,War,6,3.833333333
85,Drama,30,3.833333333
85,War,3,3.666666667
88,Drama,33,4.166666667
88,War,4,4.25
118,War,2,4
152,War,6,4.333333333
157,Drama,9,3.666666667
157,War,1,5
172,Drama,9,3.833333333
172,War,3,3.666666667
190,Drama,36,4.027777778
190,War,4,4.25
195,War,14,3.428571429
204,War,7,4.428571429
230,Drama,42,2.535714286
230,War,2,2.25
231,War,1,2
241,War,6,3.666666667
258,Drama,13,4.538461538
258,War,2,2.25
278,Drama,9,4.333333333
278,War,2,4.75
290,War,23,4.565217391
309,War,16,4.09375
338,War,3,3.666666667
343,War,2,5
346,War,5,3.9
348,War,7,4.642857143
359,War,2,4.75
378,Drama,30,4
378,War,4,4
402,War,1,4
410,War,7,4.428571429
413,War,5,5
421,Drama,27,4.425925926
421,War,6,3.833333333
441,War,2,2.5
449,Drama,16,3.78125
449,War,5,3.5
467,Drama,15,3.866666667
467,War,9,4
488,Drama,54,3.712962963
488,War,5,4.1
510,Drama,52,2.951923077
510,War,5,3.9
527,Drama,56,3.928571429
527,War,8,3.625
537,Drama,22,4.045454545
537,War,3,3.166666667
539,Drama,9,3.944444444
539,War,1,3.5
554,Drama,44,4.181818182
554,War,4,4.5
557,Drama,6,3.916666667
557,War,2,3.75
601,Drama,49,4.428571429
601,War,8,4.5625
12,Comedy,18,4.305555556
12,Romance,21,4.571428571
12,Thriller,3,4
113,Thriller,32,3.46875
147,Comedy,13,3.576923077
147,Thriller,4,3.5
297,Romance,8,2
316,Romance,7,2.428571429
316,Thriller,17,3.176470588
424,Romance,14,3.535714286
431,Comedy,12,2.541666667
431,Thriller,5,3.5
469,Romance,72,3.652777778
36,Action,18,2.638888889
36,Adventure,13,2.807692308
36,Comedy,23,2.347826087
36,Romance,13,2.346153846
59,Romance,20,4.6
147,Adventure,2,4.75
194,Adventure,3,3.833333333
194,Comedy,11,3.409090909
234,Romance,20,3.9
262,Romance,20,2.85
273,Romance,14,4.071428571
431,Adventure,5,2.3
463,Adventure,10,4
488,Action,10,3.5
488,Romance,32,3.890625
4,Western,10,3.8
14,Western,4,4.25
28,Western,24,3.291666667
32,Western,1,3
43,Western,3,4
57,Western,19,3.684210526
69,Western,4,5
76,Western,5,2.8
100,Action,26,3.980769231
100,Western,5,4.3
115,Western,14,4.285714286
117,Western,5,3.8
170,Western,4,3.75
174,Western,4,4
176,Western,4,4.25
195,Western,4,3.5
221,Western,17,4.088235294
234,Drama,46,3.804347826
234,Western,8,3.625
240,Western,5,4.8
288,Western,38,3.210526316
307,Western,11,3.409090909
330,Western,4,4.125
334,Western,1,3.5
337,Western,2,4
356,Western,3,4.333333333
357,Western,8,3.875
385,Western,11,3.272727273
394,Western,2,3
404,Western,4,3.25
411,Western,6,3.666666667
429,Western,4,3.75
447,Western,6,4.5
510,Western,3,2.166666667
512,Western,2,3
524,Western,5,3.8
552,Action,60,2.858333333
552,Western,4,2.375
566,Western,5,3
586,Western,3,4.333333333
604,Western,2,3.5
607,Western,2,4
5,Western,2,3
8,Western,2,3
17,Western,6,4.25
27,Western,10,3.9
35,Western,2,3.5
37,Western,1,4
45,Western,3,3.666666667
46,Western,3,4.333333333
47,Adventure,10,2.95
47,Western,1,3.5
54,Western,1,3
58,Western,3,3.333333333
66,Western,10,4.55
72,Western,1,4
78,Western,1,2
84,Western,8,4
86,Western,1,4
93,Western,4,4
94,Western,3,3.333333333
100,Adventure,17,4.029411765
103,Western,8,4.4375
107,Western,3,4.333333333
116,Western,1,4.5
118,Adventure,3,3.333333333
118,Western,1,4
126,Western,1,4
130,Western,1,3
133,Western,1,2
137,Western,3,4
142,Western,1,4
145,Western,1,4
156,Western,6,3.75
162,Adventure,3,4
162,Western,2,4
172,Adventure,10,3.75
172,Western,1,3.5
178,Western,1,4.5
179,Western,1,4
187,Western,7,3.5
192,Western,3,4
200,Western,3,3.5
202,Western,16,3.9375
203,Adventure,17,4.029411765
203,Western,2,3.75
217,Western,14,2.428571429
220,Western,5,4.6
223,Western,1,3
226,Western,11,3.227272727
229,Western,1,3
230,Western,1,2.5
235,Western,2,3
242,Western,3,3.333333333
254,Western,1,4
265,Western,4,3
273,Western,1,2
284,Western,3,3.666666667
292,Western,8,3.1875
294,Western,10,2.6
304,Western,7,3.571428571
318,Western,10,4.05
332,Western,6,3.25
340,Western,1,5
347,Western,2,3
348,Western,1,4
349,Western,2,3.5
352,Western,4,3.875
359,Western,3,3.166666667
374,Western,1,3
376,Western,2,4.25
379,Western,1,5
390,Adventure,8,4.125
390,Western,1,3.5
395,Western,2,3.5
425,Western,3,3.5
432,Western,1,4.5
437,Western,2,5
438,Western,7,3.5
445,Western,1,3.5
446,Western,3,3
455,Western,3,3.666666667
458,Western,2,3
464,Western,4,4.375
468,Western,3,3.666666667
469,Western,11,4.090909091
470,Western,2,4
474,Western,48,3.270833333
476,Western,2,4
485,Western,1,5
489,Western,10,2.95
498,Western,1,3
507,Western,2,3
527,Western,3,4
530,Western,1,5
531,Drama,5,4
531,Western,1,3
536,Western,3,3.333333333
562,Western,2,3.25
565,Western,1,5
569,Western,1,4
572,Western,6,4.666666667
577,Western,4,3.75
580,Western,13,3.269230769
584,Western,1,5
587,Western,5,4.4
589,Western,1,5
605,Western,3,3.333333333
606,Western,17,3.411764706
609,Western,1,4
75,Crime,10,3.15
155,Crime,7,3.571428571
155,Thriller,7,3.571428571
162,Action,5,4
164,Crime,3,3.666666667
165,Crime,17,3.529411765
183,Crime,9,3.666666667
186,Crime,17,4.058823529
197,Action,16,3.875
234,Crime,22,3.681818182
243,Action,23,4.217391304
243,Crime,9,4.111111111
243,Thriller,15,4.466666667
265,Crime,18,3.333333333
347,Crime,4,3
371,Action,15,4.433333333
371,Crime,5,4.4
371,Thriller,11,4.681818182
452,Crime,39,4.641025641
475,Thriller,40,4.3875
4,Horror,4,4.25
6,Horror,19,3.263157895
7,Horror,5,4
8,Horror,2,4.5
11,Horror,1,5
14,Horror,1,4
16,Horror,5,3.5
17,Horror,3,4.166666667
24,Horror,4,3.625
26,Horror,1,4
28,Horror,27,2.777777778
32,Horror,3,3.333333333
33,Horror,2,4.5
37,Horror,1,5
38,Horror,3,2
39,Horror,13,4.461538462
41,Horror,12,2.958333333
42,Horror,17,3
46,Horror,2,4.5
47,Crime,20,3.275
47,Horror,6,2.083333333
50,Horror,16,2.625
51,Crime,52,3.846153846
54,Horror,1,4
56,Horror,3,3.666666667
59,Horror,5,5
61,Horror,5,4
62,Horror,21,4.023809524
66,Horror,26,3.923076923
69,Horror,6,3.833333333
72,Horror,3,4.333333333
76,Horror,15,3.933333333
78,Horror,4,2.5
80,Horror,47,4.127659574
84,Horror,11,3.545454545
91,Horror,95,3.826315789
93,Horror,3,4.333333333
94,Horror,2,2
97,Crime,6,4.5
97,Horror,1,5
97,Thriller,11,4.545454545
98,Crime,6,4.25
98,Horror,11,4.272727273
98,Thriller,16,3.90625
102,Horror,2,3.5
105,Horror,30,4.066666667
109,Horror,5,3.2
111,Crime,85,3.588235294
111,Horror,37,2.040540541
112,Horror,2,4.25
113,Crime,16,3.8125
113,Horror,9,3.333333333
114,Crime,3,3.833333333
114,Horror,2,4
114,Thriller,5,3.6
115,Horror,20,3.8
116,Horror,8,3.0625
117,Horror,5,3.8
123,Horror,1,4
124,Horror,3,2.333333333
125,Horror,29,3.74137931
126,Horror,2,2
128,Crime,7,4.142857143
128,Horror,3,4
128,Thriller,10,4.2
131,Horror,5,3
133,Horror,2,2.5
134,Horror,3,4
135,Horror,22,3.818181818
136,Horror,9,3.111111111
137,Horror,13,3.769230769
140,Horror,7,3.5
142,Horror,1,5
144,Horror,6,3.916666667
152,Horror,1,4.5
156,Horror,6,3.5
160,Horror,60,2.341666667
166,Horror,14,3.75
167,Horror,11,2.954545455
170,Horror,1,4
171,Horror,3,4.666666667
172,Crime,3,3.833333333
172,Horror,6,3.75
172,Thriller,5,3.7
176,Horror,1,5
177,Horror,61,3.032786885
178,Horror,3,4.333333333
179,Horror,3,3.666666667
181,Horror,4,2.75
186,Horror,20,4.1
189,Crime,9,4.111111111
189,Horror,2,4
189,Thriller,6,4.166666667
192,Horror,1,3
193,Horror,2,4.25
198,Horror,17,2.764705882
199,Horror,13,3.230769231
201,Horror,7,3.571428571
202,Horror,11,4
204,Horror,8,3.6875
209,Crime,9,4.666666667
209,Horror,4,3
209,Thriller,12,4.291666667
212,Horror,14,3.428571429
215,Horror,5,2.5
219,Horror,31,3.016129032
221,Horror,14,4.25
223,Horror,6,2
224,Crime,3,4.333333333
224,Horror,2,2.5
224,Thriller,4,3.5
227,Horror,1,4.5
229,Horror,2,3.5
230,Horror,16,2.75
231,Horror,3,4.333333333
233,Horror,4,4
235,Horror,1,5
238,Crime,16,4
238,Horror,2,3
238,Thriller,17,4.058823529
239,Horror,8,3.5
241,Horror,3,3.333333333
242,Horror,2,5
244,Horror,5,4
247,Horror,3,4.166666667
251,Horror,1,5
254,Horror,8,4.1875
256,Crime,22,4.204545455
256,Horror,8,4.0625
256,Thriller,44,4.011363636
262,Horror,2,3.5
263,Horror,3,3.333333333
265,Horror,12,2.416666667
267,Crime,4,4
267,Horror,8,4.125
273,Horror,4,3.25
275,Horror,4,3.5
279,Horror,10,4.25
282,Horror,6,3.666666667
283,Crime,7,3.428571429
288,Horror,107,2.658878505
290,Horror,22,3.727272727
292,Horror,17,2.558823529
293,Crime,5,2.8
293,Horror,3,2.666666667
293,Thriller,8,2.625
300,Crime,8,4.1875
300,Horror,3,3.5
300,Thriller,11,4.227272727
304,Horror,10,3.5
314,Horror,6,2.833333333
317,Horror,11,3.636363636
318,Horror,31,3.370967742
321,Horror,2,3.5
325,Horror,26,3.653846154
326,Horror,4,3.625
329,Horror,4,3.5
330,Horror,19,4.157894737
331,Horror,12,3.833333333
332,Horror,15,3.566666667
335,Horror,2,3
338,Horror,3,3.333333333
339,Horror,28,4.160714286
343,Horror,4,3.625
348,Horror,3,4.666666667
349,Horror,2,4
351,Horror,22,3.295454545
352,Horror,38,3.947368421
357,Horror,25,3.98
359,Horror,4,2.75
361,Crime,17,3.147058824
365,Crime,47,2.79787234
365,Horror,17,2.235294118
365,Thriller,51,2.245098039
367,Crime,11,4.181818182
367,Horror,9,4
367,Thriller,15,4.133333333
370,Horror,5,3.8
373,Horror,5,4
378,Crime,18,4.027777778
378,Horror,2,3.25
378,Thriller,18,3.888888889
382,Horror,17,2.823529412
385,Horror,7,3.428571429
386,Horror,5,3.2
399,Horror,2,4.5
400,Horror,2,4.75
402,Horror,1,5
404,Horror,3,3.333333333
409,Horror,10,3.3
410,Horror,2,4
411,Horror,4,3.5
412,Crime,19,4.157894737
412,Horror,6,3.166666667
413,Horror,2,5
414,Horror,132,3.083333333
415,Horror,4,3.875
417,Horror,5,3.9
418,Horror,3,3
419,Horror,19,3.868421053
421,Crime,3,4.833333333
421,Horror,1,5
421,Thriller,5,4.3
424,Horror,18,3.944444444
432,Horror,21,3.928571429
433,Horror,1,4
434,Horror,19,3.526315789
436,Horror,2,3
441,Horror,5,4.5
443,Horror,5,3.4
444,Horror,2,4.5
445,Horror,3,3.666666667
446,Horror,3,3
447,Horror,4,3.75
448,Horror,80,2.125
451,Horror,1,5
455,Horror,2,4
461,Crime,6,3.666666667
461,Horror,2,4
462,Horror,25,3.38
464,Horror,6,3.666666667
465,Horror,8,4.5
467,Crime,1,1
467,Horror,1,1
467,Thriller,3,2
474,Horror,103,3.101941748
477,Horror,46,3.543478261
479,Crime,15,3.266666667
479,Horror,7,2.714285714
479,Thriller,24,3
480,Horror,70,2.685714286
485,Horror,2,3
486,Horror,2,3.5
487,Crime,8,3
487,Horror,4,3.375
487,Thriller,15,3.166666667
488,Crime,11,4.136363636
488,Horror,3,4.166666667
490,Horror,3,2.666666667
497,Horror,3,4.333333333
503,Horror,9,3.055555556
505,Crime,3,4.333333333
505,Horror,16,4.4375
507,Horror,2,3
510,Horror,10,2.2
512,Horror,2,5
513,Horror,3,2.833333333
514,Horror,88,2.698863636
517,Horror,10,1.3
524,Horror,6,3.166666667
525,Horror,9,3.833333333
526,Horror,1,4
527,Crime,9,3.666666667
527,Horror,21,4.333333333
528,Horror,2,4
530,Horror,1,4
531,Crime,2,4.5
531,Horror,3,3
532,Horror,6,4.5
534,Horror,32,4.15625
536,Horror,4,2.75
541,Horror,5,3.6
551,Horror,3,4.166666667
554,Crime,6,4.5
554,Horror,7,3.142857143
554,Thriller,11,4.272727273
555,Horror,82,2.926829268
558,Horror,4,3.25
561,Horror,41,3.487804878
562,Horror,56,4.0625
568,Horror,1,5
572,Crime,23,4.347826087
572,Horror,3,4.333333333
573,Horror,26,4.326923077
574,Horror,1,5
577,Horror,11,3.090909091
582,Crime,8,4.1875
582,Horror,2,4
582,Thriller,21,3.928571429
583,Horror,3,2.833333333
584,Horror,4,3.75
588,Horror,3,3.333333333
589,Horror,1,5
590,Horror,44,3.056818182
592,Horror,6,3.333333333
593,Horror,1,4
596,Horror,20,3.6
598,Crime,4,3.375
598,Horror,1,0.5
598,Thriller,6,3.25
600,Horror,65,2.9
602,Horror,3,3.666666667
604,Horror,22,3.636363636
607,Horror,35,4.114285714
1,Musical,22,4.681818182
5,Musical,5,4.4
6,Animation,14,4.071428571
6,Musical,12,4.166666667
15,Musical,5,2.7
20,Animation,65,4.184615385
20,Fantasy,48,3.864583333
20,Musical,55,4.472727273
39,Animation,24,3.291666667
39,Children,23,3.130434783
39,Fantasy,16,3.75
39,Musical,16,3.125
43,Musical,12,5
50,Musical,15,2.566666667
57,Musical,28,3.714285714
58,Animation,8,4.375
58,Musical,9,4.444444444
64,Musical,28,3.785714286
68,Musical,54,3.037037037
103,Musical,27,3.87037037
117,Animation,14,3.714285714
117,Musical,13,3.769230769
132,Musical,27,3.444444444
147,Animation,1,3
147,Children,1,3
147,Fantasy,1,3
147,Musical,1,3
160,Musical,21,3.69047619
161,Musical,7,4.071428571
168,Animation,3,4.5
168,Children,5,4.4
168,Fantasy,5,4.4
168,Musical,2,4.5
171,Musical,8,4.5
177,Musical,75,3.62
181,Animation,4,3.5
181,Children,10,3.2
181,Musical,6,3.333333333
202,Musical,9,3.888888889
226,Musical,35,3.242857143
232,Musical,47,3.127659574
240,Musical,8,3.625
274,Musical,49,3.285714286
288,Musical,55,3.236363636
307,Musical,48,2.947916667
318,Animation,91,3.741758242
318,Fantasy,111,3.581081081
318,Musical,28,3.589285714
328,Musical,28,3.178571429
357,Musical,41,4.012195122
373,Musical,4,5
380,Musical,49,3.836734694
381,Musical,33,3.742424242
385,Musical,19,3.263157895
395,Animation,10,2.6
395,Children,24,2.541666667
395,Musical,9,2.555555556
414,Musical,110,3.454545455
436,Musical,7,3.714285714
448,Musical,58,3.362068966
474,Musical,134,3.395522388
476,Musical,6,4.5
484,Musical,20,4.7
488,Musical,9,3.833333333
502,Animation,3,4
502,Children,4,3.375
502,Fantasy,3,3.333333333
502,Musical,4,4
509,Musical,49,3.275510204
514,Musical,20,3.6
517,Musical,54,2.953703704
525,Musical,62,3.540322581
534,Musical,22,4.022727273
542,Animation,13,4.230769231
542,Children,16,4.0625
542,Fantasy,15,3.7
542,Musical,9,4.555555556
559,Musical,12,3.583333333
561,Musical,10,3.55
579,Musical,13,3.615384615
590,Musical,35,3.785714286
599,Musical,69,2.615942029
600,Musical,61,3.327868852
605,Musical,26,3.076923077
606,Musical,44,3.727272727
608,Musical,33,2.757575758
71,Crime,5,3.2
71,Drama,9,3.111111111
71,Thriller,15,3.733333333
90,Crime,5,4.4
90,Drama,33,4.212121212
90,Thriller,6,4
95,Comedy,60,3.85
95,Crime,35,4.142857143
95,Drama,70,4.221428571
120,Comedy,10,3.2
120,Crime,2,5
120,Drama,7,3.571428571
120,Thriller,6,3.333333333
128,Comedy,10,4.6
150,Drama,10,3.5
206,Crime,2,5
206,Drama,12,4.583333333
206,Thriller,9,3.444444444
253,Comedy,17,4.411764706
253,Crime,5,4.7
253,Drama,30,4.4
253,Thriller,7,4.5
265,Comedy,33,3.363636364
270,Drama,12,3.833333333
324,Comedy,11,3.090909091
324,Crime,5,3.4
324,Drama,12,3.166666667
324,Thriller,5,3
350,Crime,4,3
350,Drama,8,3.125
350,Thriller,16,3.3125
412,Drama,35,4
451,Drama,10,4.1
497,Comedy,11,3.5
497,Drama,29,3.982758621
521,Comedy,14,3.571428571
521,Drama,20,3.7
532,Comedy,4,3.75
546,Crime,6,3.166666667
546,Drama,18,3.055555556
554,Comedy,33,3.757575758
11,Mystery,3,4.333333333
21,Mystery,18,3.361111111
27,Mystery,3,4.333333333
31,Action,15,4.333333333
31,Mystery,1,5
31,Thriller,11,4.454545455
44,Mystery,1,3
59,Mystery,18,4.5
71,Mystery,2,3.5
78,Mystery,3,2.333333333
80,Action,77,4.357142857
80,Adventure,33,4.196969697
86,Mystery,6,4.25
93,Mystery,2,4.5
100,Mystery,5,3.7
120,Mystery,2,3
150,Adventure,7,3.714285714
150,Mystery,3,4
151,Action,10,3.5
151,Mystery,1,3
151,Thriller,15,3.4
186,Mystery,15,4.333333333
206,Action,7,3.285714286
206,Mystery,3,3.666666667
214,Action,5,2.8
214,Mystery,2,3
214,Thriller,6,2.833333333
216,Action,20,3.35
216,Mystery,9,4
216,Thriller,26,3.461538462
229,Mystery,1,4
234,Mystery,8,3.75
235,Mystery,3,3.333333333
243,Adventure,11,4.181818182
243,Mystery,1,5
244,Mystery,4,3.25
264,Mystery,6,3.083333333
269,Mystery,2,3.5
270,Mystery,3,3.333333333
276,Mystery,1,5
304,Mystery,9,3.888888889
321,Mystery,3,3.666666667
326,Adventure,25,4.14
340,Mystery,1,4
350,Mystery,2,3.5
359,Mystery,4,3.625
364,Mystery,3,3.666666667
364,Thriller,13,4.307692308
376,Mystery,12,4.375
389,Mystery,3,4
395,Mystery,2,4.5
418,Adventure,29,3.103448276
428,Mystery,15,3.133333333
438,Mystery,29,3.379310345
450,Mystery,4,4
451,Mystery,2,4.5
456,Mystery,4,4
456,Thriller,13,4.153846154
492,Mystery,5,3.6
521,Adventure,9,3.666666667
521,Mystery,5,3.4
529,Mystery,2,4
529,Thriller,8,3.875
544,Action,8,4.25
544,Mystery,2,3.5
544,Thriller,8,4.125
557,Mystery,1,5
557,Thriller,6,4.75
559,Mystery,6,3
572,Mystery,14,4.285714286
592,Mystery,4,4
594,Mystery,15,2.033333333
603,Mystery,78,3.525641026
19,Musical,37,2.837837838
27,Musical,13,3.923076923
32,Musical,2,4
37,Animation,1,3
37,Children,2,3.5
37,Fantasy,2,3.5
37,Musical,2,3.5
44,Musical,1,3
51,Animation,17,3.058823529
51,Children,30,3.133333333
51,Fantasy,40,3.875
51,Musical,14,3.607142857
151,Musical,4,3.5
156,Musical,20,3.75
169,Musical,50,4.42
172,Animation,1,3.5
172,Children,2,3.75
172,Fantasy,5,3.9
172,Musical,1,3.5
206,Musical,3,4
214,Musical,2,3
217,Musical,25,2.8
230,Animation,17,2.705882353
230,Children,24,2.5625
230,Musical,10,2.4
270,Musical,2,5
273,Musical,5,4.6
316,Adventure,9,2.666666667
316,Animation,3,2.166666667
316,Children,6,2.333333333
316,Musical,5,2.7
350,Musical,2,3
371,Adventure,19,4.552631579
371,Animation,12,4.666666667
371,Children,5,4.3
371,Fantasy,14,4.535714286
371,Musical,2,4.25
411,Musical,4,3.25
419,Animation,3,2.833333333
419,Children,5,1
419,Fantasy,7,2.714285714
419,Musical,3,2.166666667
428,Animation,25,2.62
428,Children,28,1.875
428,Fantasy,39,2.730769231
428,Musical,9,2.944444444
451,Musical,2,4
477,Musical,20,3.35
483,Musical,48,3.479166667
492,Musical,4,3.25
501,Adventure,14,3.214285714
501,Animation,4,2.75
501,Children,6,2.666666667
501,Fantasy,2,2
501,Musical,2,2
521,Animation,1,4
521,Children,3,4
521,Fantasy,4,3.75
521,Musical,2,4
529,Musical,2,3
55,Adventure,4,2.625
55,Animation,1,0.5
55,Children,2,1.25
55,Comedy,9,2.555555556
55,Fantasy,4,1.75
55,Sci-Fi,3,1.333333333
111,Animation,61,3.147540984
111,Children,65,3.238461538
111,Fantasy,73,3.184931507
151,Sci-Fi,4,3.75
222,Animation,8,3
222,Children,10,2.45
222,Sci-Fi,28,3.303571429
294,Animation,15,2.666666667
294,Children,56,2.107142857
305,Animation,27,3.925925926
305,Children,35,3.685714286
305,Fantasy,69,3.47826087
313,Animation,16,2.9375
313,Children,27,2.37037037
355,Animation,2,3
355,Children,4,3
52,Thriller,51,4.578431373
196,Adventure,12,4
208,Adventure,8,3.125
297,Adventure,10,1.9
310,Action,19,3.131578947
310,Adventure,13,3.076923077
310,Thriller,9,2.722222222
342,Action,11,3.181818182
342,Adventure,12,3
342,Thriller,18,3.277777778
548,Thriller,4,4.875
589,Action,5,4
31,Romance,16,3.75
71,Romance,7,3.857142857
115,Romance,10,2.9
120,Romance,6,3
129,Romance,24,4.125
206,Romance,8,4.375
214,Romance,8,2.75
219,Romance,59,3.016949153
223,Romance,17,3.647058824
